Q,Health Care and Social Assistance,c_6-9,689,Total assets,2012,
Q,Health Care and Social Assistance,c_6-9,294,Fixed tangible assets,2012,
Q,Health Care and Social Assistance,d_10-19,1125,Activity unit,2012,
Q,Health Care and Social Assistance,d_10-19,15570,Rolling mean employees,2012,
Q,Health Care and Social Assistance,d_10-19,553,Salaries and wages paid,2012,
Q,Health Care and Social Assistance,d_10-19, government funding,"Sales,2012,
Q,Health Care and Social Assistance,d_10-19,1340,Total income,2012,
Q,Health Care and Social Assistance,d_10-19,1317,Total expenditure,2012,
Q,Health Care and Social Assistance,d_10-19,23,Operating profit before tax,2012,
Q,Health Care and Social Assistance,d_10-19,778,Total assets,2012,
Q,Health Care and Social Assistance,d_10-19,306,Fixed tangible assets,2012,
Q,Health Care and Social Assistance,e_20-49,633,Activity unit,2012,
Q,Health Care and Social Assistance,e_20-49,18429,Rolling mean employees,2012,
Q,Health Care and Social Assistance,e_20-49,686,Salaries and wages paid,2012,
Q,Health Care and Social Assistance,e_20-49, government funding,"Sales,2012,
Q,Health Care and Social Assistance,e_20-49,1609,Total income,2012,
Q,Health Care and Social Assistance,e_20-49,1459,Total expenditure,2012,
Q,Health Care and Social Assistance,e_20-49,145,Operating profit before tax,2012,
Q,Health Care and Social Assistance,e_20-49,1162,Total assets,2012,
Q,Health Care and Social Assistance,e_20-49,511,Fixed tangible assets,2012,
Q,Health Care and Social Assistance,f_50-99,261,Activity unit,2012,
Q,Health Care and Social Assistance,f_50-99,18180,Rolling mean employees,2012,
Q,Health Care and Social Assistance,f_50-99,632,Salaries and wages paid,2012,
Q,Health Care and Social Assistance,f_50-99, government funding,"Sales,2012,
Q,Health Care and Social Assistance,f_50-99,1238,Total income,2012,
Q,Health Care and Social Assistance,f_50-99,1169,Total expenditure,2012,
Q,Health Care and Social Assistance,f_50-99,58,Operating profit before tax,2012,
Q,Health Care and Social Assistance,f_50-99,1777,Total assets,2012,
Q,Health Care and Social Assistance,f_50-99,1010,Fixed tangible assets,2012,
Q,Health Care and Social Assistance,g_100-199,102,Activity unit,2012,
Q,Health Care and Social Assistance,g_100-199,14055,Rolling mean employees,2012,
Q,Health Care and Social Assistance,g_100-199,513,Salaries and wages paid,2012,
Q,Health Care and Social Assistance,g_100-199, government funding,"Sales,2012,
Q,Health Care and Social Assistance,g_100-199,1278,Total income,2012,
Q,Health Care and Social Assistance,g_100-199,1103,Total expenditure,2012,
Q,Health Care and Social Assistance,g_100-199,113,Operating profit before tax,2012,
Q,Health Care and Social Assistance,g_100-199,2596,Total assets,2012,
Q,Health Care and Social Assistance,g_100-199,976,Fixed tangible assets,2012,
Q,Health Care and Social Assistance,h_200+,78,Activity unit,2012,
Q,Health Care and Social Assistance,h_200+,53208,Rolling mean employees,2012,
Q,Health Care and Social Assistance,h_200+,1711,Salaries and wages paid,2012,
Q,Health Care and Social Assistance,h_200+, government funding,"Sales,2012,
Q,Health Care and Social Assistance,h_200+,3383,Total income,2012,
Q,Health Care and Social Assistance,h_200+,3007,Total expenditure,2012,
Q,Health Care and Social Assistance,h_200+,152,Operating profit before tax,2012,
Q,Health Care and Social Assistance,h_200+,3673,Total assets,2012,
Q,Health Care and Social Assistance,h_200+,1564,Fixed tangible assets,2012,
Q,Health Care and Social Assistance,i_Industry_Total,16599,Activity unit,2012,
Q,Health Care and Social Assistance,i_Industry_Total,140268,Rolling mean employees,2012,
Q,Health Care and Social Assistance,i_Industry_Total,5341,Salaries and wages paid,2012,
Q,Health Care and Social Assistance,i_Industry_Total, government funding,"Sales,2012,
Q,Health Care and Social Assistance,i_Industry_Total,13539,Total income,2012,
Q,Health Care and Social Assistance,i_Industry_Total,11648,Total expenditure,2012,
Q,Health Care and Social Assistance,i_Industry_Total,1646,Operating profit before tax,2012,
Q,Health Care and Social Assistance,i_Industry_Total,13349,Total assets,2012,
Q,Health Care and Social Assistance,i_Industry_Total,5485,Fixed tangible assets,2012,
R,Arts and Recreation Services,a_0,5940,Activity unit,2012,
R,Arts and Recreation Services,a_0,0,Rolling mean employees,2012,
R,Arts and Recreation Services,a_0,84,Salaries and wages paid,2012,
R,Arts and Recreation Services,a_0, government funding,"Sales,2012,
R,Arts and Recreation Services,a_0,697,Total income,2012,
R,Arts and Recreation Services,a_0,616,Total expenditure,2012,
R,Arts and Recreation Services,a_0,80,Operating profit before tax,2012,
R,Arts and Recreation Services,a_0,1443,Total assets,2012,
R,Arts and Recreation Services,a_0,911,Fixed tangible assets,2012,
R,Arts and Recreation Services,b_1-5,2370,Activity unit,2012,
R,Arts and Recreation Services,b_1-5,4851,Rolling mean employees,2012,
R,Arts and Recreation Services,b_1-5,135,Salaries and wages paid,2012,
R,Arts and Recreation Services,b_1-5, government funding,"Sales,2012,
R,Arts and Recreation Services,b_1-5,657,Total income,2012,
R,Arts and Recreation Services,b_1-5,621,Total expenditure,2012,
R,Arts and Recreation Services,b_1-5,37,Operating profit before tax,2012,
R,Arts and Recreation Services,b_1-5,1218,Total assets,2012,
R,Arts and Recreation Services,b_1-5,765,Fixed tangible assets,2012,
R,Arts and Recreation Services,c_6-9,357,Activity unit,2012,
R,Arts and Recreation Services,c_6-9,2595,Rolling mean employees,2012,
R,Arts and Recreation Services,c_6-9,67,Salaries and wages paid,2012,
R,Arts and Recreation Services,c_6-9, government funding,"Sales,2012,
R,Arts and Recreation Services,c_6-9,271,Total income,2012,
R,Arts and Recreation Services,c_6-9,260,Total expenditure,2012,
R,Arts and Recreation Services,c_6-9,7,Operating profit before tax,2012,
R,Arts and Recreation Services,c_6-9,317,Total assets,2012,
R,Arts and Recreation Services,c_6-9,221,Fixed tangible assets,2012,
R,Arts and Recreation Services,d_10-19,363,Activity unit,2012,
R,Arts and Recreation Services,d_10-19,4857,Rolling mean employees,2012,
R,Arts and Recreation Services,d_10-19,146,Salaries and wages paid,2012,
R,Arts and Recreation Services,d_10-19, government funding,"Sales,2012,
R,Arts and Recreation Services,d_10-19,493,Total income,2012,
R,Arts and Recreation Services,d_10-19,453,Total expenditure,2012,
R,Arts and Recreation Services,d_10-19,2,Operating profit before tax,2012,
R,Arts and Recreation Services,d_10-19,920,Total assets,2012,
R,Arts and Recreation Services,d_10-19,645,Fixed tangible assets,2012,
R,Arts and Recreation Services,e_20-49,213,Activity unit,2012,
R,Arts and Recreation Services,e_20-49,6522,Rolling mean employees,2012,
R,Arts and Recreation Services,e_20-49,222,Salaries and wages paid,2012,
R,Arts and Recreation Services,e_20-49, government funding,"Sales,2012,
R,Arts and Recreation Services,e_20-49,1127,Total income,2012,
R,Arts and Recreation Services,e_20-49,942,Total expenditure,2012,
R,Arts and Recreation Services,e_20-49,198,Operating profit before tax,2012,
R,Arts and Recreation Services,e_20-49,1326,Total assets,2012,
R,Arts and Recreation Services,e_20-49,983,Fixed tangible assets,2012,
R,Arts and Recreation Services,f_50-99,42,Activity unit,2012,
R,Arts and Recreation Services,f_50-99,2811,Rolling mean employees,2012,
R,Arts and Recreation Services,f_50-99,75,Salaries and wages paid,2012,
R,Arts and Recreation Services,f_50-99, government funding,"Sales,2012,
R,Arts and Recreation Services,f_50-99,195,Total income,2012,
R,Arts and Recreation Services,f_50-99,193,Total expenditure,2012,
R,Arts and Recreation Services,f_50-99,2,Operating profit before tax,2012,
R,Arts and Recreation Services,f_50-99,318,Total assets,2012,
R,Arts and Recreation Services,f_50-99,229,Fixed tangible assets,2012,
R,Arts and Recreation Services,g_100-199,21,Activity unit,2012,
R,Arts and Recreation Services,g_100-199,2487,Rolling mean employees,2012,
R,Arts and Recreation Services,g_100-199,72,Salaries and wages paid,2012,
R,Arts and Recreation Services,g_100-199, government funding,"Sales,2012,
R,Arts and Recreation Services,g_100-199,597,Total income,2012,
R,Arts and Recreation Services,g_100-199,393,Total expenditure,2012,
R,Arts and Recreation Services,g_100-199,C,Operating profit before tax,2012,
R,Arts and Recreation Services,g_100-199,367,Total assets,2012,
R,Arts and Recreation Services,g_100-199,170,Fixed tangible assets,2012,
R,Arts and Recreation Services,h_200+,12,Activity unit,2012,
R,Arts and Recreation Services,h_200+,10566,Rolling mean employees,2012,
R,Arts and Recreation Services,h_200+,308,Salaries and wages paid,2012,
R,Arts and Recreation Services,h_200+, government funding,"Sales,2012,
R,Arts and Recreation Services,h_200+,2579,Total income,2012,
R,Arts and Recreation Services,h_200+,2249,Total expenditure,2012,
R,Arts and Recreation Services,h_200+,C,Operating profit before tax,2012,
R,Arts and Recreation Services,h_200+,2671,Total assets,2012,
R,Arts and Recreation Services,h_200+,2039,Fixed tangible assets,2012,
R,Arts and Recreation Services,i_Industry_Total,9318,Activity unit,2012,
R,Arts and Recreation Services,i_Industry_Total,34686,Rolling mean employees,2012,
R,Arts and Recreation Services,i_Industry_Total,1108,Salaries and wages paid,2012,
R,Arts and Recreation Services,i_Industry_Total, government funding,"Sales,2012,
R,Arts and Recreation Services,i_Industry_Total,6616,Total income,2012,
R,Arts and Recreation Services,i_Industry_Total,5727,Total expenditure,2012,
R,Arts and Recreation Services,i_Industry_Total,878,Operating profit before tax,2012,
R,Arts and Recreation Services,i_Industry_Total,8581,Total assets,2012,
R,Arts and Recreation Services,i_Industry_Total,5962,Fixed tangible assets,2012,
S,Other Services,a_0,7926,Activity unit,2012,
S,Other Services,a_0,0,Rolling mean employees,2012,
S,Other Services,a_0,119,Salaries and wages paid,2012,
S,Other Services,a_0, government funding,"Sales,2012,
S,Other Services,a_0,1070,Total income,2012,
S,Other Services,a_0,885,Total expenditure,2012,
S,Other Services,a_0,180,Operating profit before tax,2012,
S,Other Services,a_0,2035,Total assets,2012,
S,Other Services,a_0,761,Fixed tangible assets,2012,
S,Other Services,b_1-5,8820,Activity unit,2012,
S,Other Services,b_1-5,19914,Rolling mean employees,2012,
S,Other Services,b_1-5,771,Salaries and wages paid,2012,
S,Other Services,b_1-5, government funding,"Sales,2012,
S,Other Services,b_1-5,2539,Total income,2012,
S,Other Services,b_1-5,2378,Total expenditure,2012,
S,Other Services,b_1-5,175,Operating profit before tax,2012,
S,Other Services,b_1-5,2349,Total assets,2012,
S,Other Services,b_1-5,566,Fixed tangible assets,2012,
S,Other Services,c_6-9,1407,Activity unit,2012,
S,Other Services,c_6-9,9843,Rolling mean employees,2012,
S,Other Services,c_6-9,377,Salaries and wages paid,2012,
S,Other Services,c_6-9, government funding,"Sales,2012,
S,Other Services,c_6-9,1202,Total income,2012,
S,Other Services,c_6-9,1110,Total expenditure,2012,
S,Other Services,c_6-9,93,Operating profit before tax,2012,
S,Other Services,c_6-9,1197,Total assets,2012,
S,Other Services,c_6-9,220,Fixed tangible assets,2012,
S,Other Services,d_10-19,726,Activity unit,2012,
S,Other Services,d_10-19,9309,Rolling mean employees,2012,
S,Other Services,d_10-19,380,Salaries and wages paid,2012,
S,Other Services,d_10-19, government funding,"Sales,2012,
S,Other Services,d_10-19,1185,Total income,2012,
S,Other Services,d_10-19,1146,Total expenditure,2012,
S,Other Services,d_10-19,43,Operating profit before tax,2012,
S,Other Services,d_10-19,1759,Total assets,2012,
S,Other Services,d_10-19,350,Fixed tangible assets,2012,
S,Other Services,e_20-49,228,Activity unit,2012,
S,Other Services,e_20-49,6492,Rolling mean employees,2012,
S,Other Services,e_20-49,266,Salaries and wages paid,2012,
S,Other Services,e_20-49, government funding,"Sales,2012,
S,Other Services,e_20-49,833,Total income,2012,
S,Other Services,e_20-49,846,Total expenditure,2012,
S,Other Services,e_20-49,9,Operating profit before tax,2012,
S,Other Services,e_20-49,1698,Total assets,2012,
S,Other Services,e_20-49,200,Fixed tangible assets,2012,
S,Other Services,f_50-99,45,Activity unit,2012,
S,Other Services,f_50-99,2841,Rolling mean employees,2012,
S,Other Services,f_50-99,138,Salaries and wages paid,2012,
S,Other Services,f_50-99, government funding,"Sales,2012,
S,Other Services,f_50-99,330,Total income,2012,
S,Other Services,f_50-99,318,Total expenditure,2012,
S,Other Services,f_50-99,15,Operating profit before tax,2012,
S,Other Services,f_50-99,366,Total assets,2012,
S,Other Services,f_50-99,95,Fixed tangible assets,2012,
S,Other Services,g_100-199,21,Activity unit,2012,
S,Other Services,g_100-199,2760,Rolling mean employees,2012,
S,Other Services,g_100-199,142,Salaries and wages paid,2012,
S,Other Services,g_100-199, government funding,"Sales,2012,
S,Other Services,g_100-199,443,Total income,2012,
S,Other Services,g_100-199,396,Total expenditure,2012,
S,Other Services,g_100-199,47,Operating profit before tax,2012,
S,Other Services,g_100-199,322,Total assets,2012,
S,Other Services,g_100-199,85,Fixed tangible assets,2012,
S,Other Services,h_200+,6,Activity unit,2012,
S,Other Services,h_200+,3702,Rolling mean employees,2012,
S,Other Services,h_200+,124,Salaries and wages paid,2012,
S,Other Services,h_200+, government funding,"Sales,2012,
S,Other Services,h_200+,403,Total income,2012,
S,Other Services,h_200+,391,Total expenditure,2012,
S,Other Services,h_200+,3,Operating profit before tax,2012,
S,Other Services,h_200+,330,Total assets,2012,
S,Other Services,h_200+,120,Fixed tangible assets,2012,
S,Other Services,i_Industry_Total,19176,Activity unit,2012,
S,Other Services,i_Industry_Total,54858,Rolling mean employees,2012,
S,Other Services,i_Industry_Total,2317,Salaries and wages paid,2012,
S,Other Services,i_Industry_Total, government funding,"Sales,2012,
S,Other Services,i_Industry_Total,8004,Total income,2012,
S,Other Services,i_Industry_Total,7470,Total expenditure,2012,
S,Other Services,i_Industry_Total,566,Operating profit before tax,2012,
S,Other Services,i_Industry_Total,10056,Total assets,2012,
S,Other Services,i_Industry_Total,2396,Fixed tangible assets,2012,
all,All Industries,j_Grand_Total,434358,Activity unit,2012,
all,All Industries,j_Grand_Total,1557012,Rolling mean employees,2012,
all,All Industries,j_Grand_Total,76973,Salaries and wages paid,2012,
all,All Industries,j_Grand_Total, government funding,"Sales,2012,
all,All Industries,j_Grand_Total,547694,Total income,2012,
all,All Industries,j_Grand_Total,489491,Total expenditure,2012,
all,All Industries,j_Grand_Total,64996,Operating profit before tax,2012,
all,All Industries,j_Grand_Total,1659698,Total assets,2012,
all,All Industries,j_Grand_Total,366698,Fixed tangible assets,2012,
A,"Agriculture, Forestry and Fishing",Activity unit,a_0,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,a_0,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,a_0,2013,
A,"Agriculture, Forestry and Fishing","Sales,a_0,2013,
A,"Agriculture, Forestry and Fishing",Total income,a_0,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,a_0,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,a_0,2013,
A,"Agriculture, Forestry and Fishing",Total assets,a_0,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,a_0,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,b_1-5,2013,
A,"Agriculture, Forestry and Fishing","Sales,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Total income,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Total assets,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,b_1-5,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,c_6-9,2013,
A,"Agriculture, Forestry and Fishing","Sales,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Total income,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Total assets,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,c_6-9,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,d_10-19,2013,
A,"Agriculture, Forestry and Fishing","Sales,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Total income,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Total assets,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,d_10-19,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,e_20-49,2013,
A,"Agriculture, Forestry and Fishing","Sales,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Total income,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Total assets,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,e_20-49,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,f_50-99,2013,
A,"Agriculture, Forestry and Fishing","Sales,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Total income,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Total assets,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,f_50-99,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,g_100-199,2013,
A,"Agriculture, Forestry and Fishing","Sales,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Total income,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Total assets,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,g_100-199,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,h_200+,2013,
A,"Agriculture, Forestry and Fishing","Sales,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Total income,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Total assets,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,h_200+,2013,
A,"Agriculture, Forestry and Fishing",Activity unit,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing",Rolling mean employees,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing",Salaries and wages paid,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing","Sales,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing",Total income,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing",Total expenditure,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing",Operating profit before tax,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing",Total assets,i_Industry_Total,2013,
A,"Agriculture, Forestry and Fishing",Fixed tangible assets,i_Industry_Total,2013,
B,Mining,a_0,366,Activity unit,2013,
B,Mining,a_0,0,Rolling mean employees,2013,
B,Mining,a_0,91,Salaries and wages paid,2013,
B,Mining,a_0, government funding,"Sales,2013,
B,Mining,a_0,2137,Total income,2013,
B,Mining,a_0,1463,Total expenditure,2013,
B,Mining,a_0,696,Operating profit before tax,2013,
B,Mining,a_0,12927,Total assets,2013,
B,Mining,a_0,3325,Fixed tangible assets,2013,
B,Mining,b_1-5,204,Activity unit,2013,
B,Mining,b_1-5,384,Rolling mean employees,2013,
B,Mining,b_1-5,49,Salaries and wages paid,2013,
B,Mining,b_1-5, government funding,"Sales,2013,
B,Mining,b_1-5,438,Total income,2013,
B,Mining,b_1-5,334,Total expenditure,2013,
B,Mining,b_1-5,114,Operating profit before tax,2013,
B,Mining,b_1-5,1286,Total assets,2013,
B,Mining,b_1-5,738,Fixed tangible assets,2013,
B,Mining,c_6-9,27,Activity unit,2013,
B,Mining,c_6-9,195,Rolling mean employees,2013,
B,Mining,c_6-9,18,Salaries and wages paid,2013,
B,Mining,c_6-9, government funding,"Sales,2013,
B,Mining,c_6-9,86,Total income,2013,
B,Mining,c_6-9,161,Total expenditure,2013,
B,Mining,c_6-9,9,Operating profit before tax,2013,
B,Mining,c_6-9,118,Total assets,2013,
B,Mining,c_6-9,C,Fixed tangible assets,2013,
B,Mining,d_10-19,45,Activity unit,2013,
B,Mining,d_10-19,588,Rolling mean employees,2013,
B,Mining,d_10-19,49,Salaries and wages paid,2013,
B,Mining,d_10-19, government funding,"Sales,2013,
B,Mining,d_10-19,334,Total income,2013,
B,Mining,d_10-19,265,Total expenditure,2013,
B,Mining,d_10-19,42,Operating profit before tax,2013,
B,Mining,d_10-19,518,Total assets,2013,
B,Mining,d_10-19,134,Fixed tangible assets,2013,
B,Mining,e_20-49,21,Activity unit,2013,
B,Mining,e_20-49,747,Rolling mean employees,2013,
B,Mining,e_20-49,66,Salaries and wages paid,2013,
B,Mining,e_20-49, government funding,"Sales,2013,
B,Mining,e_20-49,958,Total income,2013,
B,Mining,e_20-49,801,Total expenditure,2013,
B,Mining,e_20-49,C,Operating profit before tax,2013,
B,Mining,e_20-49,C,Total assets,2013,
B,Mining,e_20-49,C,Fixed tangible assets,2013,
B,Mining,f_50-99,9,Activity unit,2013,
B,Mining,f_50-99,657,Rolling mean employees,2013,
B,Mining,f_50-99,64,Salaries and wages paid,2013,
B,Mining,f_50-99, government funding,"Sales,2013,
B,Mining,f_50-99,1960,Total income,2013,
B,Mining,f_50-99,814,Total expenditure,2013,
B,Mining,f_50-99,C,Operating profit before tax,2013,
B,Mining,f_50-99,2927,Total assets,2013,
B,Mining,f_50-99,1306,Fixed tangible assets,2013,
B,Mining,g_100-199,9,Activity unit,2013,
B,Mining,g_100-199,876,Rolling mean employees,2013,
B,Mining,g_100-199,104,Salaries and wages paid,2013,
B,Mining,g_100-199, government funding,"Sales,2013,
B,Mining,g_100-199,527,Total income,2013,
B,Mining,g_100-199,468,Total expenditure,2013,
B,Mining,g_100-199,41,Operating profit before tax,2013,
B,Mining,g_100-199,936,Total assets,2013,
B,Mining,g_100-199,287,Fixed tangible assets,2013,
B,Mining,h_200+,6,Activity unit,2013,
B,Mining,h_200+,2586,Rolling mean employees,2013,
B,Mining,h_200+,308,Salaries and wages paid,2013,
B,Mining,h_200+, government funding,"Sales,2013,
B,Mining,h_200+,1625,Total income,2013,
B,Mining,h_200+,1856,Total expenditure,2013,
B,Mining,h_200+,45,Operating profit before tax,2013,
B,Mining,h_200+,C,Total assets,2013,
B,Mining,h_200+,912,Fixed tangible assets,2013,
B,Mining,i_Industry_Total,687,Activity unit,2013,
B,Mining,i_Industry_Total,6027,Rolling mean employees,2013,
B,Mining,i_Industry_Total,749,Salaries and wages paid,2013,
B,Mining,i_Industry_Total, government funding,"Sales,2013,
B,Mining,i_Industry_Total,8065,Total income,2013,
B,Mining,i_Industry_Total,6162,Total expenditure,2013,
B,Mining,i_Industry_Total,C,Operating profit before tax,2013,
B,Mining,i_Industry_Total,31952,Total assets,2013,
B,Mining,i_Industry_Total,8597,Fixed tangible assets,2013,
C,Manufacturing,a_0,8325,Activity unit,2013,
C,Manufacturing,a_0,0,Rolling mean employees,2013,
C,Manufacturing,a_0,169,Salaries and wages paid,2013,
C,Manufacturing,a_0, government funding,"Sales,2013,
C,Manufacturing,a_0,1891,Total income,2013,
C,Manufacturing,a_0,1778,Total expenditure,2013,
C,Manufacturing,a_0,110,Operating profit before tax,2013,
C,Manufacturing,a_0,2238,Total assets,2013,
C,Manufacturing,a_0,626,Fixed tangible assets,2013,
C,Manufacturing,b_1-5,6867,Activity unit,2013,
C,Manufacturing,b_1-5,15282,Rolling mean employees,2013,
C,Manufacturing,b_1-5,653,Salaries and wages paid,2013,
C,Manufacturing,b_1-5, government funding,"Sales,2013,
C,Manufacturing,b_1-5,3671,Total income,2013,
C,Manufacturing,b_1-5,4170,Total expenditure,2013,
C,Manufacturing,b_1-5,49,Operating profit before tax,2013,
C,Manufacturing,b_1-5,2127,Total assets,2013,
C,Manufacturing,b_1-5,597,Fixed tangible assets,2013,
C,Manufacturing,c_6-9,1848,Activity unit,2013,
C,Manufacturing,c_6-9,13383,Rolling mean employees,2013,
C,Manufacturing,c_6-9,564,Salaries and wages paid,2013,
C,Manufacturing,c_6-9, government funding,"Sales,2013,
C,Manufacturing,c_6-9,2277,Total income,2013,
C,Manufacturing,c_6-9,2121,Total expenditure,2013,
C,Manufacturing,c_6-9,166,Operating profit before tax,2013,
C,Manufacturing,c_6-9,1413,Total assets,2013,
C,Manufacturing,c_6-9,374,Fixed tangible assets,2013,
C,Manufacturing,d_10-19,1821,Activity unit,2013,
C,Manufacturing,d_10-19,24585,Rolling mean employees,2013,
C,Manufacturing,d_10-19,1154,Salaries and wages paid,2013,
C,Manufacturing,d_10-19, government funding,"Sales,2013,
C,Manufacturing,d_10-19,4570,Total income,2013,
C,Manufacturing,d_10-19,4455,Total expenditure,2013,
C,Manufacturing,d_10-19,165,Operating profit before tax,2013,
C,Manufacturing,d_10-19,2777,Total assets,2013,
C,Manufacturing,d_10-19,623,Fixed tangible assets,2013,
C,Manufacturing,e_20-49,1053,Activity unit,2013,
C,Manufacturing,e_20-49,30978,Rolling mean employees,2013,
C,Manufacturing,e_20-49,1518,Salaries and wages paid,2013,
C,Manufacturing,e_20-49, government funding,"Sales,2013,
C,Manufacturing,e_20-49,7532,Total income,2013,
C,Manufacturing,e_20-49,7160,Total expenditure,2013,
C,Manufacturing,e_20-49,447,Operating profit before tax,2013,
C,Manufacturing,e_20-49,5438,Total assets,2013,
C,Manufacturing,e_20-49,1653,Fixed tangible assets,2013,
C,Manufacturing,f_50-99,384,Activity unit,2013,
C,Manufacturing,f_50-99,26169,Rolling mean employees,2013,
C,Manufacturing,f_50-99,1402,Salaries and wages paid,2013,
C,Manufacturing,f_50-99, government funding,"Sales,2013,
C,Manufacturing,f_50-99,12869,Total income,2013,
C,Manufacturing,f_50-99,12439,Total expenditure,2013,
C,Manufacturing,f_50-99,628,Operating profit before tax,2013,
C,Manufacturing,f_50-99,7492,Total assets,2013,
C,Manufacturing,f_50-99,2107,Fixed tangible assets,2013,
C,Manufacturing,g_100-199,159,Activity unit,2013,
C,Manufacturing,g_100-199,21867,Rolling mean employees,2013,
C,Manufacturing,g_100-199,1353,Salaries and wages paid,2013,
C,Manufacturing,g_100-199, government funding,"Sales,2013,
C,Manufacturing,g_100-199,9482,Total income,2013,
C,Manufacturing,g_100-199,9132,Total expenditure,2013,
C,Manufacturing,g_100-199,584,Operating profit before tax,2013,
C,Manufacturing,g_100-199,7385,Total assets,2013,
C,Manufacturing,g_100-199,2303,Fixed tangible assets,2013,
C,Manufacturing,h_200+,144,Activity unit,2013,
C,Manufacturing,h_200+,85458,Rolling mean employees,2013,
C,Manufacturing,h_200+,5808,Salaries and wages paid,2013,
